date,tonnes,million_troy_ounces
2012-07-01,1054.0976150000001,33.89
2012-08-01,1054.0976150000001,33.89
2012-09-01,1054.0976150000001,33.89
2012-10-01,1054.0976150000001,33.89
2012-11-01,1054.0976150000001,33.89
2012-12-01,1054.0976150000001,33.89
2013-01-01,1054.0976150000001,33.89
2013-02-01,1054.0976150000001,33.89
2013-03-01,1054.0976150000001,33.89
2013-04-01,1054.0976150000001,33.89
2013-05-01,1054.0976150000001,33.89
2013-06-01,1054.0976150000001,33.89
2013-07-01,1054.0976150000001,33.89
2013-08-01,1054.0976150000001,33.89
2013-09-01,1054.0976150000001,33.89
2013-10-01,1054.0976150000001,33.89
2013-11-01,1054.0976150000001,33.89
2013-12-01,1054.0976150000001,33.89
2014-01-01,1054.0976150000001,33.89
2014-02-01,1054.0976150000001,33.89
2014-03-01,1054.0976150000001,33.89
2014-04-01,1054.0976150000001,33.89
2014-05-01,1054.0976150000001,33.89
2014-06-01,1054.0976150000001,33.89
2014-07-01,1054.0976150000001,33.89
2014-08-01,1054.0976150000001,33.89
2014-09-01,1054.0976150000001,33.89
2014-10-01,1054.0976150000001,33.89
2014-11-01,1054.0976150000001,33.89
2014-12-01,1054.0976150000001,33.89
2015-01-01,1054.0976150000001,33.89
2015-02-01,1054.0976150000001,33.89
2015-03-01,1054.0976150000001,33.89
2015-04-01,1054.0976150000001,33.89
2015-05-01,1054.0976150000001,33.89
2015-06-01,1658.4386200000001,53.32
2015-07-01,1677.411755,53.93
2015-08-01,1693.585575,54.45
2015-09-01,1708.515255,54.93
2015-10-01,1722.5118300000001,55.38
2015-11-01,1743.351175,56.05
2015-12-01,1762.32431,56.66
2016-01-01,1778.49813,57.18
2016-02-01,1788.45125,57.5
2016-03-01,1797.471265,57.79
2016-04-01,1808.35749,58.14
2016-05-01,1808.35749,58.14
2016-06-01,1823.2871699999998,58.62
2016-07-01,1828.574765,58.79
2016-08-01,1833.5513250000001,58.95
2016-09-01,1838.527885,59.11
2016-10-01,1842.5713400000002,59.24
2016-11-01,1842.5713400000002,59.24
2016-12-01,1842.5713400000002,59.24
2017-01-01,1842.5713400000002,59.24
2017-02-01,1842.5713400000002,59.24
2017-03-01,1842.5713400000002,59.24
2017-04-01,1842.5713400000002,59.24
2017-05-01,1842.5713400000002,59.24
2017-06-01,1842.5713400000002,59.24
2017-07-01,1842.5713400000002,59.24
2017-08-01,1842.5713400000002,59.24
2017-09-01,1842.5713400000002,59.24
2017-10-01,1842.5713400000002,59.24
2017-11-01,1842.5713400000002,59.24
2017-12-01,1842.5713400000002,59.24
2018-01-01,1842.5713400000002,59.24
2018-02-01,1842.5713400000002,59.24
2018-03-01,1842.5713400000002,59.24
2018-04-01,1842.5713400000002,59.24
2018-05-01,1842.5713400000002,59.24
2018-06-01,1842.5713400000002,59.24
2018-07-01,1842.5713400000002,59.24
2018-08-01,1842.5713400000002,59.24
2018-09-01,1842.5713400000002,59.24
2018-10-01,1842.5713400000002,59.24
2018-11-01,1842.5713400000002,59.24
2018-12-01,1852.52446,59.56
2019-01-01,1864.34379,59.94
2019-02-01,1874.29691,60.26
2019-03-01,1885.49417,60.62
2019-04-01,1900.4238500000001,61.1
2019-05-01,1916.286635,61.61
2019-06-01,1926.55079,61.94
2019-07-01,1936.50391,62.26
2019-08-01,1942.413575,62.45
2019-09-01,1948.32324,62.64
2019-10-01,1948.32324,62.64
2019-11-01,1948.32324,62.64
2019-12-01,1948.32324,62.64
2020-01-01,1948.32324,62.64
2020-02-01,1948.32324,62.64
2020-03-01,1948.32324,62.64
2020-04-01,1948.32324,62.64
2020-05-01,1948.32324,62.64
2020-06-01,1948.32324,62.64
2020-07-01,1948.32324,62.64
2020-08-01,1948.32324,62.64
2020-09-01,1948.32324,62.64
2020-10-01,1948.32324,62.64
2020-11-01,1948.32324,62.64
2020-12-01,1948.32324,62.64
2021-01-01,1948.32324,62.64
2021-02-01,1948.32324,62.64
2021-03-01,1948.32324,62.64
2021-04-01,1948.32324,62.64
2021-05-01,1948.32324,62.64
2021-06-01,1948.32324,62.64
2021-07-01,1948.32324,62.64
2021-08-01,1948.32324,62.64
2021-09-01,1948.32324,62.64
2021-10-01,1948.32324,62.64
2021-11-01,1948.32324,62.64
2021-12-01,1948.32324,62.64
2022-01-01,1948.32324,62.64
2022-02-01,1948.32324,62.64
2022-03-01,1948.32324,62.64
2022-04-01,1948.32324,62.64
2022-05-01,1948.32324,62.64
2022-06-01,1948.32324,62.64
2022-07-01,1948.32324,62.64
2022-08-01,1948.32324,62.64
2022-09-01,1948.32324,62.64
2022-10-01,1948.32324,62.64
2022-11-01,1980.3598450000002,63.67
2022-12-01,2010.53024,64.64
2023-01-01,2025.4599200000002,65.12
2023-02-01,2050.34272,65.92
2023-03-01,2068.38275,66.5
2023-04-01,2076.46966,66.76
2023-05-01,2092.332445,67.27
2023-06-01,2113.482825,67.95
2023-07-01,2136.4994149999998,68.69
2023-08-01,2165.42567,69.62
2023-09-01,2191.5526099999997,70.46
2023-10-01,2214.5692,71.2
2023-11-01,2226.38853,71.58
2023-12-01,2235.4085450000002,71.87
2024-01-01,2245.361665,72.19
2024-02-01,2257.49203,72.58
2024-03-01,2262.46859,72.74
2024-04-01,2264.3348,72.8
2024-05-01,2264.3348,72.8
2024-06-01,2264.3348,72.8
2024-07-01,2264.3348,72.8
2024-08-01,2264.3348,72.8
2024-09-01,2264.3348,72.8
2024-10-01,2264.3348,72.8
2024-11-01,2269.3113599999997,72.96
2024-12-01,2279.575515,73.29
2025-01-01,2284.552075,73.45
2025-02-01,2289.528635,73.61
2025-03-01,2292.3279500000003,73.7
2025-04-01,2294.5051949999997,73.77
2025-05-01,2296.371405,73.83
2025-06-01,2298.54865,73.9
